Date,Open,High,Low,Close,Adj Close,Volume,SMA_30,SMA_100,Buy Signals,Sell Signals
2022-08-01,301.27667236328125,311.8766784667969,295.0,297.27667236328125,297.27667236328125,117042900,247.54588877360027,275.7529005432129,,
2022-08-02,294.0033264160156,307.8333435058594,292.6666564941406,300.586669921875,300.586669921875,95577600,250.3401112874349,275.8955339050293,,
2022-08-03,305.0,309.54998779296875,301.1499938964844,307.39666748046875,307.39666748046875,80091000,252.6854446411133,276.175167388916,,
2022-08-04,311.0,313.6066589355469,305.0,308.6333312988281,308.6333312988281,72256200,255.10366668701172,276.6103340148926,,
2022-08-05,302.6700134277344,304.6066589355469,285.5433349609375,288.1700134277344,288.1700134277344,113172900,256.87366689046223,276.9374674987793,,
2022-08-08,295.0,305.20001220703125,289.086669921875,290.42333984375,290.42333984375,98994000,258.36422271728514,277.1687342834473,,
2022-08-09,290.2933349609375,292.39666748046875,279.35333251953125,283.3333435058594,283.3333435058594,86244600,259.64466756184896,277.20130111694334,,
2022-08-10,297.0666809082031,297.510009765625,283.3699951171875,294.3566589355469,294.3566589355469,94918800,261.70111185709635,277.2395344543457,,
2022-08-11,296.5133361816406,298.2366638183594,285.8333435058594,286.6300048828125,286.6300048828125,70155000,263.6391118367513,277.0878678894043,,
2022-08-12,289.4166564941406,300.1600036621094,285.0333251953125,300.0299987792969,300.0299987792969,79657200,266.1576675415039,277.01763442993166,,
2022-08-15,301.78668212890625,313.1333312988281,301.2300109863281,309.32000732421875,309.32000732421875,89359200,268.8928899129232,276.79756790161133,,
2022-08-16,311.6666564941406,314.6666564941406,302.8833312988281,306.5633239746094,306.5633239746094,88136400,271.342778523763,276.53283432006833,,
2022-08-17,303.39666748046875,309.65667724609375,300.0333251953125,303.9966735839844,303.9966735839844,68766000,273.7515563964844,276.193067779541,,
2022-08-18,306.0,306.5,301.85333251953125,302.8699951171875,302.8699951171875,47500500,275.69577840169273,275.85296768188476,,
2022-08-19,299.0,300.3599853515625,292.5,296.6666564941406,296.6666564941406,61395300,277.22588907877605,275.1801676940918,296.6666564941406,
2022-08-22,291.913330078125,292.3999938964844,286.2966613769531,289.913330078125,289.913330078125,55843200,279.0782221476237,274.41406753540036,,
2022-08-23,291.4533386230469,298.82666015625,287.92333984375,296.4533386230469,296.4533386230469,63984900,281.19099985758464,273.7319676208496,,
2022-08-24,297.5633239746094,303.64666748046875,296.5,297.0966796875,297.0966796875,57259800,283.19288940429686,273.1109342956543,,
2022-08-25,302.3599853515625,302.9599914550781,291.6000061035156,296.07000732421875,296.07000732421875,53230000,285.1181116739909,272.4563343811035,,
2022-08-26,297.42999267578125,302.0,287.4700012207031,288.0899963378906,288.0899963378906,57163900,286.71888936360676,271.5190675354004,,
2022-08-29,282.8299865722656,287.739990234375,280.70001220703125,284.82000732421875,284.82000732421875,41864700,288.194667561849,270.72973434448244,,
2022-08-30,287.8699951171875,288.4800109863281,272.6499938964844,277.70001220703125,277.70001220703125,50541800,289.2670013427734,270.020867767334,,
2022-08-31,280.6199951171875,281.25,271.80999755859375,275.6099853515625,275.6099853515625,52107300,290.20400085449216,269.2527674865723,,
2022-09-01,272.5799865722656,277.5799865722656,266.1499938964844,277.1600036621094,277.1600036621094,54287000,290.3857788085937,268.6060676574707,,
2022-09-02,281.07000732421875,282.3500061035156,269.0799865722656,270.2099914550781,270.2099914550781,50890100,290.3180002848307,268.05506759643555,,
2022-09-06,272.67999267578125,275.989990234375,265.739990234375,274.4200134277344,274.4200134277344,55860000,290.51755676269534,267.50943435668944,,
2022-09-07,273.1000061035156,283.8399963378906,272.2699890136719,283.70001220703125,283.70001220703125,50028900,291.3455576578776,266.93853439331053,,
2022-09-08,281.29998779296875,289.5,279.760009765625,289.260009765625,289.260009765625,53713100,291.82689107259114,266.5478010559082,,
2022-09-09,291.6700134277344,299.8500061035156,291.25,299.67999267578125,299.67999267578125,54338100,292.45289103190106,266.1969676208496,,
2022-09-12,300.7200012207031,305.489990234375,300.3999938964844,304.4200134277344,304.4200134277344,48674600,292.695225016276,265.8140010070801,,
2022-09-13,292.8999938964844,297.3999938964844,290.3999938964844,292.1300048828125,292.1300048828125,68229600,292.52366943359374,265.47796768188476,,
2022-09-14,292.239990234375,306.0,291.6400146484375,302.6099853515625,302.6099853515625,72628700,292.59111328125,265.14146743774415,,
2022-09-15,301.8299865722656,309.1199951171875,300.7200012207031,303.75,303.75,64795500,292.4695576985677,264.82880081176756,,
2022-09-16,299.6099853515625,303.7099914550781,295.6000061035156,303.3500061035156,303.3500061035156,87087800,292.29344685872394,264.5355674743652,,
2022-09-19,300.0899963378906,309.8399963378906,297.79998779296875,309.07000732421875,309.07000732421875,60231200,292.9901133219401,264.70486740112307,,
2022-09-20,306.9100036621094,313.3299865722656,305.5799865722656,308.7300109863281,308.7300109863281,61642800,293.6003356933594,264.8538008117676,,
2022-09-21,308.2900085449219,313.79998779296875,300.6300048828125,300.79998779296875,300.79998779296875,62555700,294.18255716959635,264.9367674255371,,
2022-09-22,299.8599853515625,301.2900085449219,285.82000732421875,288.5899963378906,288.5899963378906,70545400,293.99033508300784,264.92013412475586,,
2022-09-23,283.0899963378906,284.5,272.82000732421875,275.3299865722656,275.3299865722656,63748400,293.61366780598956,264.66363388061524,,
2022-09-26,271.8299865722656,284.0899963378906,270.30999755859375,276.010009765625,276.010009765625,58076900,292.81300150553386,264.3929005432129,,
2022-09-27,283.8399963378906,288.6700134277344,277.510009765625,282.94000244140625,282.94000244140625,61925200,291.9336680094401,264.04690048217776,,
2022-09-28,283.0799865722656,289.0,277.57000732421875,287.80999755859375,287.80999755859375,54664800,291.3085571289063,264.0140672302246,,
2022-09-29,282.760009765625,283.6499938964844,265.7799987792969,268.2099914550781,268.2099914550781,77620600,290.11566772460935,263.8106672668457,,
2022-09-30,266.1499938964844,275.57000732421875,262.4700012207031,265.25,265.25,67726600,288.8616678873698,263.8394673156738,,
2022-10-03,254.5,255.16000366210938,241.00999450683594,242.39999389648438,242.39999389648438,98363500,287.0527791341146,263.5966673278809,,
2022-10-04,250.52000427246094,257.5,242.00999450683594,249.44000244140625,249.44000244140625,109578500,285.70366821289065,263.64440063476565,,
2022-10-05,245.00999450683594,246.6699981689453,233.27000427246094,240.80999755859375,240.80999755859375,86982700,283.84889017740886,263.62583389282224,,
2022-10-06,239.44000244140625,244.5800018310547,235.35000610351562,238.1300048828125,238.1300048828125,69298400,281.8833343505859,263.44183395385744,,
2022-10-07,233.94000244140625,234.57000732421875,222.02000427246094,223.07000732421875,223.07000732421875,83916800,279.4500010172526,263.25796737670896,,
2022-10-10,223.92999267578125,226.99000549316406,218.36000061035156,222.9600067138672,222.9600067138672,67925000,277.2790013631185,262.9488674926758,,
2022-10-11,220.9499969482422,225.75,215.0,216.5,216.5,77013200,275.00166778564454,262.74783416748045,,
2022-10-12,215.3300018310547,219.3000030517578,211.50999450683594,217.24000549316406,217.24000549316406,66860700,272.9863342285156,262.5555009460449,,
2022-10-13,208.3000030517578,222.99000549316406,206.22000122070312,221.72000122070312,221.72000122070312,91483000,271.19000142415365,262.55970092773435,,
2022-10-14,224.00999450683594,226.25999450683594,204.16000366210938,204.99000549316406,204.99000549316406,94124500,268.78433481852215,262.35993438720703,,
2022-10-17,210.0399932861328,221.86000061035156,209.4499969482422,219.35000610351562,219.35000610351562,79428800,267.08900197347003,262.45956771850587,,
2022-10-18,229.5,229.82000732421875,217.25,220.19000244140625,220.19000244140625,75891900,265.28133494059244,262.4654676818848,,
2022-10-19,219.8000030517578,222.92999267578125,217.77999877929688,222.0399932861328,222.0399932861328,66571500,263.2260009765625,262.326767578125,,
2022-10-20,208.27999877929688,215.5500030517578,202.0,207.27999877929688,207.27999877929688,117798100,260.4933339436849,261.8674674987793,,207.27999877929688
2022-10-21,206.4199981689453,214.66000366210938,203.8000030517578,214.44000244140625,214.44000244140625,75713800,257.6520009358724,261.4843342590332,,
2022-10-24,205.82000732421875,213.5,198.58999633789062,211.25,211.25,100446800,254.54633382161458,261.1289343261719,,
2022-10-25,210.10000610351562,224.35000610351562,210.0,222.4199981689453,222.4199981689453,96507900,252.22266693115233,260.76980087280276,,
2022-10-26,219.39999389648438,230.60000610351562,218.1999969482422,224.63999938964844,224.63999938964844,85012500,249.62366739908853,260.67103424072263,,
2022-10-27,229.77000427246094,233.80999755859375,222.85000610351562,225.08999633789062,225.08999633789062,61638800,247.00166727701824,260.5391342163086,,
2022-10-28,225.39999389648438,228.86000061035156,216.35000610351562,228.52000427246094,228.52000427246094,69152400,244.50733388264973,260.4354675292969,,
2022-10-31,226.19000244140625,229.85000610351562,221.94000244140625,227.5399932861328,227.5399932861328,61554300,241.78966674804687,260.2922007751465,,
2022-11-01,234.0500030517578,237.39999389648438,227.27999877929688,227.82000732421875,227.82000732421875,62688800,239.09266662597656,260.17333419799803,,
2022-11-02,226.0399932861328,227.8699951171875,214.82000732421875,214.97999572753906,214.97999572753906,63070300,236.23200022379558,260.0008341979981,,
2022-11-03,211.36000061035156,221.1999969482422,210.13999938964844,215.30999755859375,215.30999755859375,56538800,233.78933359781902,259.9965675354004,,
2022-11-04,222.60000610351562,223.8000030517578,203.0800018310547,207.47000122070312,207.47000122070312,98622200,231.52733408610027,259.86236755371095,,
2022-11-07,208.64999389648438,208.89999389648438,196.66000366210938,197.0800018310547,197.0800018310547,93916500,228.89633382161458,259.5031675720215,,
2022-11-08,194.02000427246094,195.1999969482422,186.75,191.3000030517578,191.3000030517578,128803400,225.84166717529297,259.2851675415039,,
2022-11-09,190.77999877929688,195.88999938964844,177.1199951171875,177.58999633789062,177.58999633789062,127062700,222.16766713460285,258.89346755981444,,
2022-11-10,189.89999389648438,191.0,180.02999877929688,190.72000122070312,190.72000122070312,132703000,219.5846674601237,258.4303009033203,,
2022-11-11,186.0,196.52000427246094,182.58999633789062,195.97000122070312,195.97000122070312,114403600,217.27533416748048,258.0291342163086,,
2022-11-14,192.77000427246094,195.72999572753906,186.33999633789062,190.9499969482422,190.9499969482422,92226600,215.56033426920573,257.58793411254885,,
2022-11-15,195.8800048828125,200.82000732421875,192.05999755859375,194.4199981689453,194.4199981689453,91293800,213.72633412679036,257.0750674438477,,
2022-11-16,191.50999450683594,192.57000732421875,185.66000366210938,186.9199981689453,186.9199981689453,66567600,211.93000081380208,256.49506744384763,,
2022-11-17,183.9600067138672,186.16000366210938,180.89999389648438,183.1699981689453,183.1699981689453,64336000,210.0980005900065,256.00013412475585,,
2022-11-18,185.0500030517578,185.19000244140625,176.5500030517578,180.19000244140625,180.19000244140625,76048900,208.66866709391277,255.5171340942383,,
2022-11-21,175.85000610351562,176.77000427246094,167.5399932861328,167.8699951171875,167.8699951171875,92882700,206.83233337402345,254.95110076904297,,
2022-11-22,168.6300048828125,170.9199981689453,166.19000244140625,169.91000366210938,169.91000366210938,78452300,205.27933349609376,254.37756744384765,,
2022-11-23,173.57000732421875,183.6199951171875,172.5,183.1999969482422,183.1999969482422,109536700,204.14466654459636,253.87890075683595,,
2022-11-25,185.05999755859375,185.1999969482422,180.6300048828125,182.86000061035156,182.86000061035156,50672700,202.84933319091797,253.390167388916,,
2022-11-28,179.9600067138672,188.5,179.0,182.9199981689453,182.9199981689453,92905200,202.11366628011066,252.77393402099608,,
2022-11-29,184.99000549316406,186.3800048828125,178.75,180.8300018310547,180.8300018310547,83357100,200.8296661376953,252.07460067749022,,
2022-11-30,182.42999267578125,194.75999450683594,180.6300048828125,194.6999969482422,194.6999969482422,109186400,199.97999928792316,251.6781672668457,,
2022-12-01,197.0800018310547,198.9199981689453,191.8000030517578,194.6999969482422,194.6999969482422,80046200,199.06866607666015,251.29446716308593,,
2022-12-02,191.77999877929688,196.25,191.11000061035156,194.86000061035156,194.86000061035156,73645900,198.6546661376953,250.8726672363281,,
2022-12-05,189.44000244140625,191.27000427246094,180.5500030517578,182.4499969482422,182.4499969482422,93122700,197.5883326212565,250.31403381347656,,
2022-12-06,181.22000122070312,183.64999389648438,175.3300018310547,179.82000732421875,179.82000732421875,92150800,196.54066619873046,249.7115672302246,,
2022-12-07,175.02999877929688,179.3800048828125,172.22000122070312,174.0399932861328,174.0399932861328,84213300,194.9279993693034,249.04650054931642,,
2022-12-08,172.1999969482422,175.1999969482422,169.05999755859375,173.44000244140625,173.44000244140625,97624500,193.221332804362,248.3256005859375,,
2022-12-09,173.83999633789062,182.5,173.36000061035156,179.0500030517578,179.0500030517578,104872300,191.6866663614909,247.64110061645508,,
2022-12-12,176.10000610351562,177.3699951171875,167.52000427246094,167.82000732421875,167.82000732421875,109794500,189.6633331298828,246.60223403930664,,
2022-12-13,174.8699951171875,175.0500030517578,156.91000366210938,160.9499969482422,160.9499969482422,175862700,187.44366658528645,245.4893005371094,,
2022-12-14,159.25,161.6199951171875,155.30999755859375,156.8000030517578,156.8000030517578,140682300,185.07633310953776,244.37296737670897,,
2022-12-15,153.44000244140625,160.92999267578125,153.27999877929688,157.6699981689453,157.6699981689453,122334500,183.16599985758464,243.3610675048828,,
2022-12-16,159.63999938964844,160.99000549316406,150.0399932861328,150.22999572753906,150.22999572753906,139032200,180.99666646321614,242.115167388916,,
2022-12-19,154.0,155.25,145.82000732421875,149.8699951171875,149.8699951171875,139390600,179.07666625976563,240.80486740112303,,
2022-12-20,146.0500030517578,148.47000122070312,137.66000366210938,137.8000030517578,137.8000030517578,159563300,177.10066630045574,239.21136749267578,,
2022-12-21,139.33999633789062,141.25999450683594,135.88999938964844,137.57000732421875,137.57000732421875,145417400,175.3096664428711,237.61430084228516,,
2022-12-22,136.0,136.6300048828125,122.26000213623047,125.3499984741211,125.3499984741211,210090300,173.56833318074544,235.86193412780761,,
2022-12-23,126.37000274658203,128.6199951171875,121.0199966430664,123.1500015258789,123.1500015258789,166989700,171.31599985758464,234.01946746826172,,
2022-12-27,117.5,119.66999816894531,108.76000213623047,109.0999984741211,109.0999984741211,208643400,168.42033309936522,232.02413414001464,,
2022-12-28,110.3499984741211,116.2699966430664,108.23999786376953,112.70999908447266,112.70999908447266,221070500,165.8123331705729,230.26953399658203,,
2022-12-29,120.38999938964844,123.56999969482422,117.5,121.81999969482422,121.81999969482422,221923300,163.39233322143554,228.58350059509277,,
2022-12-30,119.94999694824219,124.4800033569336,119.75,123.18000030517578,123.18000030517578,157777300,161.26766662597657,226.98196716308593,,
2023-01-03,118.47000122070312,118.80000305175781,104.63999938964844,108.0999984741211,108.0999984741211,231402800,158.76533330281575,225.11940055847168,,
2023-01-04,109.11000061035156,114.58999633789062,107.5199966430664,113.63999938964844,113.63999938964844,180389000,156.54699986775717,223.38950050354003,,
2023-01-05,110.51000213623047,111.75,107.16000366210938,110.33999633789062,110.33999633789062,157986300,154.62933324178059,221.49260047912597,,
2023-01-06,103.0,114.38999938964844,101.80999755859375,113.05999755859375,113.05999755859375,220911100,152.73433303833008,219.53000038146973,,
2023-01-09,118.95999908447266,123.5199966430664,117.11000061035156,119.7699966430664,119.7699966430664,190284000,150.61999969482423,217.6620671081543,,
2023-01-10,121.06999969482422,122.76000213623047,114.91999816894531,118.8499984741211,118.8499984741211,167642500,148.48633295694987,215.81060035705568,,
2023-01-11,122.08999633789062,125.94999694824219,120.51000213623047,123.22000122070312,123.22000122070312,183810800,146.49633305867513,214.01410041809083,,
2023-01-12,122.55999755859375,124.12999725341797,117.0,123.55999755859375,123.55999755859375,169400900,144.58733291625975,212.28303382873534,,
2023-01-13,116.55000305175781,122.62999725341797,115.5999984741211,122.4000015258789,122.4000015258789,180714100,142.17733306884764,210.60790054321288,,
2023-01-17,125.69999694824219,131.6999969482422,125.0199966430664,131.49000549316406,131.49000549316406,186477000,140.0703333536784,208.95826721191406,,
2023-01-18,136.55999755859375,136.67999267578125,127.01000213623047,128.77999877929688,128.77999877929688,195680300,137.86766662597657,207.27510040283204,,
2023-01-19,127.26000213623047,129.99000549316406,124.30999755859375,127.16999816894531,127.16999816894531,170291900,136.025,205.5861003112793,,
2023-01-20,128.67999267578125,133.50999450683594,127.3499984741211,133.4199981689453,133.4199981689453,138858100,134.47833302815755,204.03940032958985,,
2023-01-23,135.8699951171875,145.3800048828125,134.27000427246094,143.75,143.75,203119200,133.46866658528646,202.62870025634766,,
2023-01-24,143.0,146.5,141.10000610351562,143.88999938964844,143.88999938964844,158699100,132.4836664835612,201.29060012817382,,
2023-01-25,141.91000366210938,146.41000366210938,138.07000732421875,144.42999267578125,144.42999267578125,192734300,131.3296661376953,199.97880020141602,,
2023-01-26,159.97000122070312,161.4199981689453,154.75999450683594,160.27000427246094,160.27000427246094,234815100,131.0779993693034,198.80990020751952,,
2023-01-27,162.42999267578125,180.67999267578125,161.1699981689453,177.89999389648438,177.89999389648438,306590600,131.64299926757812,197.8868002319336,,
2023-01-30,178.0500030517578,179.77000427246094,166.5,166.66000366210938,166.66000366210938,230878800,131.97166595458984,196.80920013427735,,
2023-01-31,164.57000732421875,174.3000030517578,162.77999877929688,173.22000122070312,173.22000122070312,196813500,132.48999938964843,195.70440002441407,,
2023-02-01,173.88999938964844,183.80999755859375,169.92999267578125,181.41000366210938,181.41000366210938,213806300,133.52933298746746,194.6258999633789,,
2023-02-02,187.3300018310547,196.75,182.61000061035156,188.27000427246094,188.27000427246094,217448300,134.80933329264323,193.5118000793457,,
2023-02-03,183.9499969482422,199.0,183.69000244140625,189.97999572753906,189.97999572753906,232662000,136.54866638183594,192.36739990234375,,
2023-02-06,193.00999450683594,198.1699981689453,189.9199981689453,194.75999450683594,194.75999450683594,186188100,138.4549992879232,191.39369979858398,,
2023-02-07,196.42999267578125,197.5,189.5500030517578,196.80999755859375,196.80999755859375,186010300,140.8369992574056,190.3356999206543,,
2023-02-08,196.10000610351562,203.0,194.30999755859375,201.2899932861328,201.2899932861328,180673600,143.44166564941406,189.31109985351563,,
2023-02-09,207.77999877929688,214.0,204.77000427246094,207.32000732421875,207.32000732421875,215431400,146.7156659444173,188.35079986572265,,
2023-02-10,202.22999572753906,206.1999969482422,192.88999938964844,196.88999938964844,196.88999938964844,204754100,149.52166595458985,187.22899978637696,,
2023-02-13,194.4199981689453,196.3000030517578,187.61000061035156,194.63999938964844,194.63999938964844,172475500,151.94899927775066,186.08809967041014,,
2023-02-14,191.94000244140625,209.82000732421875,189.44000244140625,209.25,209.25,216455700,154.81799926757813,185.17259979248047,,
2023-02-15,211.75999450683594,214.66000366210938,206.11000061035156,214.24000549316406,214.24000549316406,181006400,158.35599950154622,184.4290998840332,,
2023-02-16,210.77999877929688,217.64999389648438,201.83999633789062,202.0399932861328,202.0399932861328,229586500,161.30266596476238,183.69619995117188,,
2023-02-17,199.99000549316406,208.44000244140625,197.5,208.30999755859375,208.30999755859375,213738500,164.56833267211914,183.01919982910155,,
2023-02-21,204.99000549316406,209.7100067138672,197.22000122070312,197.3699951171875,197.3699951171875,180018600,167.37866592407227,182.16349975585936,,
2023-02-22,197.92999267578125,201.99000549316406,191.77999877929688,200.86000061035156,200.86000061035156,191828500,170.0816660563151,181.29399978637696,,
2023-02-23,203.91000366210938,205.13999938964844,196.3300018310547,202.07000732421875,202.07000732421875,146360000,172.85566635131835,180.63259994506836,,
2023-02-24,196.3300018310547,197.6699981689453,192.8000030517578,196.8800048828125,196.8800048828125,142228100,175.310999806722,179.94889999389648,,
2023-02-27,202.02999877929688,209.4199981689453,201.25999450683594,207.6300048828125,207.6300048828125,161028300,178.11333338419595,179.60120010375977,,
2023-02-28,210.58999633789062,211.22999572753906,203.75,205.7100067138672,205.7100067138672,153144900,180.8903335571289,179.16390014648437,205.7100067138672,
2023-03-01,206.2100067138672,207.1999969482422,198.52000427246094,202.77000427246094,202.77000427246094,156852800,183.2663335164388,178.78350021362306,,
2023-03-02,186.74000549316406,193.75,186.00999450683594,190.89999389648438,190.89999389648438,181500700,185.33700002034504,178.31120010375977,,
2023-03-03,194.8000030517578,200.47999572753906,192.8800048828125,197.7899932861328,197.7899932861328,154193300,187.69099985758464,178.05839996337892,,
2023-03-06,198.5399932861328,198.60000610351562,192.3000030517578,193.80999755859375,193.80999755859375,128100100,189.7039998372396,177.76689987182618,,
2023-03-07,191.3800048828125,194.1999969482422,186.10000610351562,187.7100067138672,187.7100067138672,148125800,191.1693333943685,177.47899993896485,,
2023-03-08,185.0399932861328,186.5,180.0,182.0,182.0,151897800,192.43966674804688,177.1265998840332,,
2023-03-09,180.25,185.17999267578125,172.50999450683594,172.9199981689453,172.9199981689453,170023800,193.38933359781902,176.63859985351561,,
2023-03-10,175.1300048828125,178.2899932861328,168.44000244140625,173.44000244140625,173.44000244140625,191488900,193.82833353678384,176.32309982299805,,
2023-03-13,167.4600067138672,177.35000610351562,163.91000366210938,174.47999572753906,174.47999572753906,167790300,193.714333597819,175.87439971923828,,
2023-03-14,177.30999755859375,183.8000030517578,177.13999938964844,183.25999450683594,183.25999450683594,143717900,194.26766662597657,175.5050996398926,,
2023-03-15,180.8000030517578,182.33999633789062,176.02999877929688,180.4499969482422,180.4499969482422,145995600,194.5086664835612,175.08919967651366,,
2023-03-16,180.3699951171875,185.80999755859375,178.83999633789062,184.1300048828125,184.1300048828125,121136800,194.59933319091797,174.85769973754884,,
2023-03-17,184.52000427246094,186.22000122070312,177.3300018310547,180.1300048828125,180.1300048828125,133197100,194.3279998779297,174.5145997619629,,
2023-03-20,178.0800018310547,186.44000244140625,176.35000610351562,183.25,183.25,129684400,194.10366668701172,174.2345997619629,,
2023-03-21,188.27999877929688,198.0,188.0399932861328,197.5800018310547,197.5800018310547,153391400,194.19766693115236,173.98619979858398,,
2023-03-22,199.3000030517578,200.66000366210938,190.9499969482422,191.14999389648438,191.14999389648438,150376400,194.00900014241537,173.65129974365234,,
2023-03-23,195.25999450683594,199.30999755859375,188.64999389648438,192.22000122070312,192.22000122070312,144193900,193.7066670735677,173.32259979248047,,
2023-03-24,191.64999389648438,192.36000061035156,187.14999389648438,190.41000366210938,190.41000366210938,116312400,193.14300028483072,172.94149978637697,,
2023-03-27,194.4199981689453,197.38999938964844,189.94000244140625,191.80999755859375,191.80999755859375,120851600,192.97366689046223,172.58419982910155,,
2023-03-28,192.0,192.35000610351562,185.42999267578125,189.19000244140625,189.19000244140625,98654600,192.79200032552083,172.19789978027345,,
2023-03-29,193.1300048828125,195.2899932861328,189.44000244140625,193.8800048828125,193.8800048828125,123660000,192.27966715494793,171.98689987182618,,
2023-03-30,195.5800018310547,197.3300018310547,194.4199981689453,195.27999877929688,195.27999877929688,110252200,191.64766693115234,171.7865998840332,,
2023-03-31,197.52999877929688,207.7899932861328,197.1999969482422,207.4600067138672,207.4600067138672,170222100,191.82833404541014,171.78649993896485,,
2023-04-03,199.91000366210938,202.69000244140625,192.1999969482422,194.77000427246094,194.77000427246094,169545900,191.3770009358724,171.7633999633789,,
2023-04-04,197.32000732421875,198.74000549316406,190.32000732421875,192.5800018310547,192.5800018310547,126463800,191.2173344930013,171.77619995117186,,
2023-04-05,190.52000427246094,190.67999267578125,183.75999450683594,185.52000427246094,185.52000427246094,133882500,190.70600128173828,171.8555000305176,,
2023-04-06,183.0800018310547,186.38999938964844,179.74000549316406,185.05999755859375,185.05999755859375,123857900,190.13900095621744,171.7988999938965,,
2023-04-10,179.94000244140625,185.10000610351562,176.11000061035156,184.50999450683594,184.50999450683594,142154600,189.72666727701824,171.6842999267578,,
2023-04-11,186.69000244140625,189.19000244140625,185.64999389648438,186.7899932861328,186.7899932861328,115770900,189.03200022379556,171.64269989013673,,
2023-04-12,190.74000549316406,191.5800018310547,180.30999755859375,180.5399932861328,180.5399932861328,150256300,188.19299977620443,171.5038998413086,,
2023-04-13,182.9600067138672,186.5,180.94000244140625,185.89999389648438,185.89999389648438,112933000,187.63066609700522,171.49369979858398,,
2023-04-14,183.9499969482422,186.27999877929688,182.00999450683594,185.0,185.0,96438700,187.43399963378906,171.51199981689453,,
2023-04-17,186.32000732421875,189.69000244140625,182.69000244140625,187.0399932861328,187.0399932861328,116662200,187.07566630045574,171.5804997253418,,
2023-04-18,187.14999389648438,187.69000244140625,183.5800018310547,184.30999755859375,184.30999755859375,92067000,186.75899963378907,171.74489974975586,,
2023-04-19,179.10000610351562,183.5,177.64999389648438,180.58999633789062,180.58999633789062,125732700,186.52166595458985,171.85169967651368,,
2023-04-20,166.1699981689453,169.6999969482422,160.55999755859375,162.99000549316406,162.99000549316406,210970800,185.88799947102865,171.6495997619629,,
2023-04-21,164.8000030517578,166.0,161.32000732421875,165.0800018310547,165.0800018310547,123539000,185.6266662597656,171.4717997741699,,
2023-04-24,164.64999389648438,165.64999389648438,158.61000061035156,162.5500030517578,162.5500030517578,140006600,185.26366628011067,171.26809982299804,,
2023-04-25,159.82000732421875,163.47000122070312,158.75,160.6699981689453,160.6699981689453,121999300,184.80333302815754,171.06649978637697,,
2023-04-26,160.2899932861328,160.6699981689453,153.13999938964844,153.75,153.75,153364100,183.81966654459634,170.65699981689454,,
2023-04-27,152.63999938964844,160.47999572753906,152.3699951171875,160.19000244140625,160.19000244140625,127015200,183.1443333943685,170.31189987182617,,
2023-04-28,160.89999389648438,165.0,157.32000732421875,164.30999755859375,164.30999755859375,122515800,182.4836664835612,170.0063998413086,,
2023-05-01,163.1699981689453,163.27999877929688,158.8300018310547,161.8300018310547,161.8300018310547,109015000,181.87366638183593,169.80019989013672,,
2023-05-02,161.8800048828125,165.49000549316406,158.92999267578125,160.30999755859375,160.30999755859375,128259700,181.10899963378907,169.60509979248047,,
2023-05-03,160.00999450683594,165.0,159.91000366210938,160.61000061035156,160.61000061035156,119728000,179.8766662597656,169.47079986572265,,
2023-05-04,162.7100067138672,162.9499969482422,159.64999389648438,161.1999969482422,161.1999969482422,95108500,178.87833302815756,169.34839981079102,,
2023-05-05,163.97000122070312,170.7899932861328,163.50999450683594,170.05999755859375,170.05999755859375,107440900,178.13966623942056,169.25849975585936,,
2023-05-08,173.72000122070312,173.8000030517578,169.19000244140625,171.7899932861328,171.7899932861328,112249400,177.518999226888,169.29819961547852,,
2023-05-09,168.9499969482422,169.82000732421875,166.55999755859375,169.14999389648438,169.14999389648438,88965000,176.76366577148437,169.38019958496093,,
2023-05-10,172.5500030517578,174.42999267578125,166.67999267578125,168.5399932861328,168.5399932861328,119840700,176.07533213297526,169.49759948730468,,
2023-05-11,168.6999969482422,173.57000732421875,166.7899932861328,172.0800018310547,172.0800018310547,103889900,175.34866536458333,169.64169952392578,,
2023-05-12,176.07000732421875,177.3800048828125,167.22999572753906,167.97999572753906,167.97999572753906,157577100,174.43866526285808,169.8191995239258,,
2023-05-15,167.66000366210938,169.75999450683594,164.5500030517578,166.35000610351562,166.35000610351562,105592500,173.06833190917968,169.98399963378907,,
2023-05-16,165.64999389648438,169.52000427246094,164.35000610351562,166.52000427246094,166.52000427246094,98288800,172.126665242513,170.2711996459961,,
2023-05-17,168.41000366210938,174.5,167.19000244140625,173.86000061035156,173.86000061035156,125473600,171.5026652018229,170.63409957885742,,
2023-05-18,174.22000122070312,177.05999755859375,172.4499969482422,176.88999938964844,176.88999938964844,109520300,171.21499837239583,171.1494995880127,,
2023-05-19,177.1699981689453,181.9499969482422,176.30999755859375,180.13999938964844,180.13999938964844,136024200,171.05099843343098,171.7193995666504,,180.13999938964844
2023-05-22,180.6999969482422,189.32000732421875,180.11000061035156,188.8699951171875,188.8699951171875,132001400,171.1963317871094,172.51709953308105,,
2023-05-23,186.1999969482422,192.9600067138672,185.25999450683594,185.77000427246094,185.77000427246094,156952100,171.1623321533203,173.24769958496094,,
2023-05-24,182.22999572753906,184.22000122070312,178.22000122070312,182.89999389648438,182.89999389648438,137605100,171.24099884033203,173.85849952697754,,
2023-05-25,186.5399932861328,186.77999877929688,180.5800018310547,184.47000122070312,184.47000122070312,96870700,171.19333241780598,174.47139953613282,,
